Supplier Key: 1, Name: Supplier#000000001, Nation: PERU, Balance: 5755.940000
Supplier Key: 320, Name: Supplier#000000320, Nation: VIETNAM, Balance: 1485.450000
Supplier Key: 321, Name: Supplier#000000321, Nation: ROMANIA, Balance: 4941.880000
Supplier Key: 322, Name: Supplier#000000322, Nation: FRANCE, Balance: 6102.620000
Supplier Key: 323, Name: Supplier#000000323, Nation: RUSSIA, Balance: 704.830000
Supplier Key: 324, Name: Supplier#000000324, Nation: CHINA, Balance: 8042.430000
Supplier Key: 325, Name: Supplier#000000325, Nation: INDIA, Balance: -786.950000
Supplier Key: 326, Name: Supplier#000000326, Nation: GERMANY, Balance: 4680.750000
Supplier Key: 327, Name: Supplier#000000327, Nation: ALGERIA, Balance: 6408.520000
Supplier Key: 328, Name: Supplier#000000328, Nation: GERMANY, Balance: 5069.270000
Supplier Key: 329, Name: Supplier#000000329, Nation: PERU, Balance: 2166.850000
Supplier Key: 330, Name: Supplier#000000330, Nation: RUSSIA, Balance: 6199.850000
Supplier Key: 331, Name: Supplier#000000331, Nation: RUSSIA, Balance: 6929.910000
Supplier Key: 332, Name: Supplier#000000332, Nation: INDONESIA, Balance: 1106.070000
Supplier Key: 333, Name: Supplier#000000333, Nation: RUSSIA, Balance: 8702.020000
Supplier Key: 334, Name: Supplier#000000334, Nation: JORDAN, Balance: 7848.400000
Supplier Key: 335, Name: Supplier#000000335, Nation: MOZAMBIQUE, Balance: 5119.090000
Supplier Key: 336, Name: Supplier#000000336, Nation: ARGENTINA, Balance: 3603.620000
Supplier Key: 337, Name: Supplier#000000337, Nation: JAPAN, Balance: 9029.850000
Supplier Key: 338, Name: Supplier#000000338, Nation: MOZAMBIQUE, Balance: 6835.160000
Supplier Key: 339, Name: Supplier#000000339, Nation: ETHIOPIA, Balance: 3589.640000
Supplier Key: 340, Name: Supplier#000000340, Nation: RUSSIA, Balance: 5001.230000
Supplier Key: 341, Name: Supplier#000000341, Nation: KENYA, Balance: 2755.920000
Supplier Key: 342, Name: Supplier#000000342, Nation: BRAZIL, Balance: 6791.040000
Supplier Key: 343, Name: Supplier#000000343, Nation: EGYPT, Balance: -905.270000
Supplier Key: 344, Name: Supplier#000000344, Nation: IRAQ, Balance: 7082.370000
Supplier Key: 345, Name: Supplier#000000345, Nation: CHINA, Balance: 351.980000
Supplier Key: 346, Name: Supplier#000000346, Nation: INDIA, Balance: 6710.100000
Supplier Key: 347, Name: Supplier#000000347, Nation: INDIA, Balance: 2674.430000
Supplier Key: 348, Name: Supplier#000000348, Nation: INDIA, Balance: 1172.370000
Supplier Key: 349, Name: Supplier#000000349, Nation: JORDAN, Balance: 1033.100000
Supplier Key: 350, Name: Supplier#000000350, Nation: GERMANY, Balance: 3294.680000
Supplier Key: 351, Name: Supplier#000000351, Nation: JAPAN, Balance: 8684.600000
Supplier Key: 352, Name: Supplier#000000352, Nation: MOZAMBIQUE, Balance: 1189.550000
Supplier Key: 353, Name: Supplier#000000353, Nation: MOROCCO, Balance: 3646.160000
Supplier Key: 354, Name: Supplier#000000354, Nation: CANADA, Balance: 8965.720000
Supplier Key: 355, Name: Supplier#000000355, Nation: MOZAMBIQUE, Balance: 6929.220000
Supplier Key: 356, Name: Supplier#000000356, Nation: IRAQ, Balance: 397.740000
Supplier Key: 357, Name: Supplier#000000357, Nation: SAUDI ARABIA, Balance: 5724.040000
Supplier Key: 358, Name: Supplier#000000358, Nation: CANADA, Balance: 6974.740000
Supplier Key: 359, Name: Supplier#000000359, Nation: UNITED STATES, Balance: 6476.580000
Supplier Key: 360, Name: Supplier#000000360, Nation: ETHIOPIA, Balance: 4956.010000
Supplier Key: 361, Name: Supplier#000000361, Nation: CANADA, Balance: 1678.560000
Supplier Key: 362, Name: Supplier#000000362, Nation: UNITED KINGDOM, Balance: 5571.810000
Supplier Key: 363, Name: Supplier#000000363, Nation: ARGENTINA, Balance: 505.690000
Supplier Key: 364, Name: Supplier#000000364, Nation: INDONESIA, Balance: 5105.840000
Supplier Key: 365, Name: Supplier#000000365, Nation: UNITED KINGDOM, Balance: 901.980000
Supplier Key: 366, Name: Supplier#000000366, Nation: JAPAN, Balance: -535.400000
Supplier Key: 367, Name: Supplier#000000367, Nation: RUSSIA, Balance: 8488.530000
Supplier Key: 368, Name: Supplier#000000368, Nation: ALGERIA, Balance: 5783.960000
Supplier Key: 369, Name: Supplier#000000369, Nation: GERMANY, Balance: 2094.340000
Supplier Key: 370, Name: Supplier#000000370, Nation: ALGERIA, Balance: 8515.990000
Supplier Key: 371, Name: Supplier#000000371, Nation: ROMANIA, Balance: 5358.500000
Supplier Key: 372, Name: Supplier#000000372, Nation: ETHIOPIA, Balance: 1311.150000
Supplier Key: 373, Name: Supplier#000000373, Nation: MOZAMBIQUE, Balance: 1461.850000
Supplier Key: 374, Name: Supplier#000000374, Nation: BRAZIL, Balance: 4263.580000
Supplier Key: 375, Name: Supplier#000000375, Nation: IRAQ, Balance: 1962.020000
Supplier Key: 376, Name: Supplier#000000376, Nation: MOZAMBIQUE, Balance: 6579.410000
Supplier Key: 377, Name: Supplier#000000377, Nation: MOZAMBIQUE, Balance: 6113.960000
Supplier Key: 378, Name: Supplier#000000378, Nation: CANADA, Balance: 4429.270000
Supplier Key: 379, Name: Supplier#000000379, Nation: SAUDI ARABIA, Balance: 3698.310000
Supplier Key: 380, Name: Supplier#000000380, Nation: SAUDI ARABIA, Balance: 5421.700000
Supplier Key: 381, Name: Supplier#000000381, Nation: FRANCE, Balance: 7476.550000
Supplier Key: 382, Name: Supplier#000000382, Nation: MOROCCO, Balance: 3486.560000
Supplier Key: 383, Name: Supplier#000000383, Nation: RUSSIA, Balance: -484.120000
Supplier Key: 384, Name: Supplier#000000384, Nation: GERMANY, Balance: 1342.170000
Supplier Key: 385, Name: Supplier#000000385, Nation: CHINA, Balance: 5836.170000
Supplier Key: 386, Name: Supplier#000000386, Nation: JORDAN, Balance: -404.120000
Supplier Key: 387, Name: Supplier#000000387, Nation: GERMANY, Balance: 3854.140000
Supplier Key: 388, Name: Supplier#000000388, Nation: CHINA, Balance: 6540.340000
Supplier Key: 389, Name: Supplier#000000389, Nation: UNITED STATES, Balance: 9467.350000
Supplier Key: 390, Name: Supplier#000000390, Nation: GERMANY, Balance: 868.360000
Supplier Key: 391, Name: Supplier#000000391, Nation: MOROCCO, Balance: 6475.660000
Supplier Key: 392, Name: Supplier#000000392, Nation: PERU, Balance: 527.380000
Supplier Key: 393, Name: Supplier#000000393, Nation: ETHIOPIA, Balance: 6686.840000
Supplier Key: 394, Name: Supplier#000000394, Nation: INDONESIA, Balance: 7685.820000
Supplier Key: 395, Name: Supplier#000000395, Nation: CHINA, Balance: 688.370000
Supplier Key: 396, Name: Supplier#000000396, Nation: IRAN, Balance: 6420.860000
Supplier Key: 397, Name: Supplier#000000397, Nation: UNITED STATES, Balance: 3425.620000
Supplier Key: 398, Name: Supplier#000000398, Nation: IRAN, Balance: 9354.750000
Supplier Key: 399, Name: Supplier#000000399, Nation: SAUDI ARABIA, Balance: 345.970000
Supplier Key: 400, Name: Supplier#000000400, Nation: VIETNAM, Balance: 4624.870000
Supplier Key: 401, Name: Supplier#000000401, Nation: IRAN, Balance: 2233.530000
Supplier Key: 402, Name: Supplier#000000402, Nation: CANADA, Balance: 4943.010000
Supplier Key: 403, Name: Supplier#000000403, Nation: INDONESIA, Balance: 3102.180000
Supplier Key: 404, Name: Supplier#000000404, Nation: GERMANY, Balance: 7311.610000
Supplier Key: 405, Name: Supplier#000000405, Nation: UNITED STATES, Balance: 3213.180000
Supplier Key: 406, Name: Supplier#000000406, Nation: VIETNAM, Balance: 2867.410000
Supplier Key: 407, Name: Supplier#000000407, Nation: IRAQ, Balance: -459.620000
Supplier Key: 408, Name: Supplier#000000408, Nation: RUSSIA, Balance: 6173.870000
Supplier Key: 409, Name: Supplier#000000409, Nation: GERMANY, Balance: -820.890000
Supplier Key: 410, Name: Supplier#000000410, Nation: ROMANIA, Balance: 6234.920000
Supplier Key: 411, Name: Supplier#000000411, Nation: CHINA, Balance: 2250.740000
Supplier Key: 412, Name: Supplier#000000412, Nation: JAPAN, Balance: 8183.660000
Supplier Key: 413, Name: Supplier#000000413, Nation: IRAQ, Balance: 7788.450000
Supplier Key: 414, Name: Supplier#000000414, Nation: VIETNAM, Balance: 9547.000000
Supplier Key: 415, Name: Supplier#000000415, Nation: SAUDI ARABIA, Balance: 8575.440000
Supplier Key: 416, Name: Supplier#000000416, Nation: IRAQ, Balance: 3550.060000
Supplier Key: 417, Name: Supplier#000000417, Nation: FRANCE, Balance: -113.450000
Supplier Key: 418, Name: Supplier#000000418, Nation: UNITED STATES, Balance: 5229.010000
Supplier Key: 419, Name: Supplier#000000419, Nation: FRANCE, Balance: 2899.030000
Supplier Key: 420, Name: Supplier#000000420, Nation: JAPAN, Balance: 2968.220000
Supplier Key: 421, Name: Supplier#000000421, Nation: INDIA, Balance: -128.860000
Supplier Key: 422, Name: Supplier#000000422, Nation: IRAN, Balance: -755.640000
Supplier Key: 423, Name: Supplier#000000423, Nation: UNITED STATES, Balance: 2937.160000
Supplier Key: 424, Name: Supplier#000000424, Nation: RUSSIA, Balance: 5881.520000
Supplier Key: 425, Name: Supplier#000000425, Nation: ALGERIA, Balance: 2805.770000
Supplier Key: 426, Name: Supplier#000000426, Nation: UNITED KINGDOM, Balance: 8621.420000
Supplier Key: 427, Name: Supplier#000000427, Nation: SAUDI ARABIA, Balance: 6223.170000
Supplier Key: 428, Name: Supplier#000000428, Nation: PERU, Balance: 2890.480000
Supplier Key: 429, Name: Supplier#000000429, Nation: UNITED KINGDOM, Balance: 2267.980000
Supplier Key: 430, Name: Supplier#000000430, Nation: ARGENTINA, Balance: 939.220000
Supplier Key: 431, Name: Supplier#000000431, Nation: CANADA, Balance: 9477.340000
Supplier Key: 432, Name: Supplier#000000432, Nation: IRAN, Balance: 3812.160000
Supplier Key: 433, Name: Supplier#000000433, Nation: KENYA, Balance: 4988.550000
Supplier Key: 434, Name: Supplier#000000434, Nation: ETHIOPIA, Balance: 9522.030000
Supplier Key: 435, Name: Supplier#000000435, Nation: INDIA, Balance: 6776.540000
Supplier Key: 436, Name: Supplier#000000436, Nation: SAUDI ARABIA, Balance: 8396.490000
Supplier Key: 437, Name: Supplier#000000437, Nation: GERMANY, Balance: 9807.530000
Supplier Key: 438, Name: Supplier#000000438, Nation: UNITED STATES, Balance: 9291.350000
Supplier Key: 439, Name: Supplier#000000439, Nation: INDONESIA, Balance: 1871.860000
Supplier Key: 440, Name: Supplier#000000440, Nation: MOROCCO, Balance: 9290.230000
Supplier Key: 441, Name: Supplier#000000441, Nation: KENYA, Balance: 5008.400000
Supplier Key: 442, Name: Supplier#000000442, Nation: IRAQ, Balance: 2257.130000
Supplier Key: 443, Name: Supplier#000000443, Nation: IRAN, Balance: 5569.820000
Supplier Key: 444, Name: Supplier#000000444, Nation: VIETNAM, Balance: -12.780000
Supplier Key: 445, Name: Supplier#000000445, Nation: SAUDI ARABIA, Balance: 3065.220000
Supplier Key: 446, Name: Supplier#000000446, Nation: INDIA, Balance: 2141.080000
Supplier Key: 447, Name: Supplier#000000447, Nation: ETHIOPIA, Balance: 2108.300000
Supplier Key: 448, Name: Supplier#000000448, Nation: UNITED STATES, Balance: 1209.300000
Supplier Key: 449, Name: Supplier#000000449, Nation: IRAN, Balance: 5701.210000
Supplier Key: 450, Name: Supplier#000000450, Nation: UNITED KINGDOM, Balance: 8199.710000
Supplier Key: 451, Name: Supplier#000000451, Nation: FRANCE, Balance: 2503.450000
Supplier Key: 452, Name: Supplier#000000452, Nation: PERU, Balance: 9524.840000
Supplier Key: 453, Name: Supplier#000000453, Nation: VIETNAM, Balance: -905.250000
Supplier Key: 454, Name: Supplier#000000454, Nation: ALGERIA, Balance: 7337.450000
Supplier Key: 455, Name: Supplier#000000455, Nation: INDONESIA, Balance: 8563.100000
Supplier Key: 456, Name: Supplier#000000456, Nation: ETHIOPIA, Balance: 5154.370000
Supplier Key: 457, Name: Supplier#000000457, Nation: INDIA, Balance: 2458.180000
Supplier Key: 458, Name: Supplier#000000458, Nation: VIETNAM, Balance: 7654.940000
Supplier Key: 459, Name: Supplier#000000459, Nation: CHINA, Balance: 9569.850000
Supplier Key: 460, Name: Supplier#000000460, Nation: SAUDI ARABIA, Balance: 7619.850000
Supplier Key: 461, Name: Supplier#000000461, Nation: RUSSIA, Balance: 2922.330000
Supplier Key: 462, Name: Supplier#000000462, Nation: ETHIOPIA, Balance: 9497.290000
Supplier Key: 463, Name: Supplier#000000463, Nation: ALGERIA, Balance: 9091.710000
Supplier Key: 464, Name: Supplier#000000464, Nation: ETHIOPIA, Balance: 1448.940000
Supplier Key: 465, Name: Supplier#000000465, Nation: PERU, Balance: 7267.030000
Supplier Key: 466, Name: Supplier#000000466, Nation: RUSSIA, Balance: 2051.260000
Supplier Key: 467, Name: Supplier#000000467, Nation: JAPAN, Balance: -467.160000
Supplier Key: 468, Name: Supplier#000000468, Nation: FRANCE, Balance: 449.820000
Supplier Key: 469, Name: Supplier#000000469, Nation: INDONESIA, Balance: 994.990000
Supplier Key: 470, Name: Supplier#000000470, Nation: ROMANIA, Balance: 727.890000
Supplier Key: 471, Name: Supplier#000000471, Nation: JAPAN, Balance: -414.450000
Supplier Key: 472, Name: Supplier#000000472, Nation: SAUDI ARABIA, Balance: 6238.120000
Supplier Key: 473, Name: Supplier#000000473, Nation: MOROCCO, Balance: 1094.740000
Supplier Key: 474, Name: Supplier#000000474, Nation: ALGERIA, Balance: 5226.210000
Supplier Key: 475, Name: Supplier#000000475, Nation: CANADA, Balance: -115.010000
Supplier Key: 476, Name: Supplier#000000476, Nation: ALGERIA, Balance: 980.320000
Supplier Key: 477, Name: Supplier#000000477, Nation: GERMANY, Balance: 7205.200000
Supplier Key: 478, Name: Supplier#000000478, Nation: IRAQ, Balance: 7901.420000
Supplier Key: 479, Name: Supplier#000000479, Nation: CHINA, Balance: 5283.980000
Supplier Key: 480, Name: Supplier#000000480, Nation: KENYA, Balance: 2927.680000
Supplier Key: 481, Name: Supplier#000000481, Nation: INDONESIA, Balance: 539.240000
Supplier Key: 482, Name: Supplier#000000482, Nation: KENYA, Balance: 7978.180000
Supplier Key: 483, Name: Supplier#000000483, Nation: BRAZIL, Balance: 8366.890000
Supplier Key: 484, Name: Supplier#000000484, Nation: UNITED STATES, Balance: 7350.400000
Supplier Key: 485, Name: Supplier#000000485, Nation: ARGENTINA, Balance: 6282.720000
Supplier Key: 486, Name: Supplier#000000486, Nation: SAUDI ARABIA, Balance: 2709.830000
Supplier Key: 487, Name: Supplier#000000487, Nation: ETHIOPIA, Balance: 2124.860000
Supplier Key: 488, Name: Supplier#000000488, Nation: JORDAN, Balance: 4546.130000
Supplier Key: 489, Name: Supplier#000000489, Nation: IRAN, Balance: 9836.430000
Supplier Key: 490, Name: Supplier#000000490, Nation: BRAZIL, Balance: 10.550000
Supplier Key: 491, Name: Supplier#000000491, Nation: ALGERIA, Balance: -836.470000
Supplier Key: 492, Name: Supplier#000000492, Nation: KENYA, Balance: 8368.060000
Supplier Key: 493, Name: Supplier#000000493, Nation: IRAQ, Balance: 4999.170000
Supplier Key: 494, Name: Supplier#000000494, Nation: JORDAN, Balance: 1080.570000
Supplier Key: 495, Name: Supplier#000000495, Nation: JAPAN, Balance: 9097.650000
Supplier Key: 496, Name: Supplier#000000496, Nation: SAUDI ARABIA, Balance: 2266.320000
Supplier Key: 497, Name: Supplier#000000497, Nation: JAPAN, Balance: 5980.870000
Supplier Key: 498, Name: Supplier#000000498, Nation: PERU, Balance: 485.250000
Supplier Key: 499, Name: Supplier#000000499, Nation: CHINA, Balance: 2518.340000
Supplier Key: 500, Name: Supplier#000000500, Nation: SAUDI ARABIA, Balance: 6738.720000
Supplier Key: 501, Name: Supplier#000000501, Nation: UNITED STATES, Balance: -264.890000
Supplier Key: 502, Name: Supplier#000000502, Nation: EGYPT, Balance: 963.330000
Supplier Key: 503, Name: Supplier#000000503, Nation: SAUDI ARABIA, Balance: 7643.780000
Supplier Key: 504, Name: Supplier#000000504, Nation: IRAN, Balance: 9050.120000
Supplier Key: 505, Name: Supplier#000000505, Nation: INDONESIA, Balance: 6399.780000
Supplier Key: 506, Name: Supplier#000000506, Nation: UNITED KINGDOM, Balance: 1202.980000
Supplier Key: 507, Name: Supplier#000000507, Nation: INDONESIA, Balance: 9464.260000
Supplier Key: 508, Name: Supplier#000000508, Nation: KENYA, Balance: 3878.220000
Supplier Key: 509, Name: Supplier#000000509, Nation: FRANCE, Balance: 4315.150000
Supplier Key: 510, Name: Supplier#000000510, Nation: ROMANIA, Balance: -314.060000
Supplier Key: 511, Name: Supplier#000000511, Nation: UNITED KINGDOM, Balance: -455.120000
Supplier Key: 512, Name: Supplier#000000512, Nation: MOROCCO, Balance: 4762.660000
Supplier Key: 513, Name: Supplier#000000513, Nation: EGYPT, Balance: 8075.300000
Supplier Key: 514, Name: Supplier#000000514, Nation: KENYA, Balance: 1669.850000
Supplier Key: 515, Name: Supplier#000000515, Nation: PERU, Balance: 2127.890000
Supplier Key: 516, Name: Supplier#000000516, Nation: ETHIOPIA, Balance: 371.380000
Supplier Key: 517, Name: Supplier#000000517, Nation: INDIA, Balance: 2781.030000
Supplier Key: 518, Name: Supplier#000000518, Nation: ARGENTINA, Balance: -199.770000
Supplier Key: 519, Name: Supplier#000000519, Nation: ROMANIA, Balance: 6361.200000
Supplier Key: 520, Name: Supplier#000000520, Nation: JAPAN, Balance: 1682.840000
Supplier Key: 521, Name: Supplier#000000521, Nation: ARGENTINA, Balance: 507.990000
Supplier Key: 522, Name: Supplier#000000522, Nation: INDIA, Balance: -336.140000
Supplier Key: 523, Name: Supplier#000000523, Nation: CHINA, Balance: 2492.060000
Supplier Key: 524, Name: Supplier#000000524, Nation: JORDAN, Balance: 5093.350000
Supplier Key: 525, Name: Supplier#000000525, Nation: IRAQ, Balance: -79.520000
Supplier Key: 526, Name: Supplier#000000526, Nation: ETHIOPIA, Balance: 3477.180000
Supplier Key: 527, Name: Supplier#000000527, Nation: CHINA, Balance: 6938.430000
Supplier Key: 528, Name: Supplier#000000528, Nation: BRAZIL, Balance: 1285.810000
Supplier Key: 529, Name: Supplier#000000529, Nation: IRAN, Balance: 4581.800000
Supplier Key: 530, Name: Supplier#000000530, Nation: CANADA, Balance: 4327.860000
Supplier Key: 531, Name: Supplier#000000531, Nation: RUSSIA, Balance: 4258.420000
Supplier Key: 532, Name: Supplier#000000532, Nation: CANADA, Balance: 3278.710000
Supplier Key: 533, Name: Supplier#000000533, Nation: GERMANY, Balance: 4213.950000
Supplier Key: 534, Name: Supplier#000000534, Nation: INDONESIA, Balance: 3930.790000
Supplier Key: 535, Name: Supplier#000000535, Nation: IRAN, Balance: 7839.460000
Supplier Key: 536, Name: Supplier#000000536, Nation: PERU, Balance: 8797.400000
Supplier Key: 537, Name: Supplier#000000537, Nation: JORDAN, Balance: 5046.810000
Supplier Key: 538, Name: Supplier#000000538, Nation: PERU, Balance: 9669.240000
Supplier Key: 539, Name: Supplier#000000539, Nation: ARGENTINA, Balance: 5976.600000
Supplier Key: 540, Name: Supplier#000000540, Nation: MOZAMBIQUE, Balance: 5704.810000
Supplier Key: 541, Name: Supplier#000000541, Nation: PERU, Balance: 2830.620000
Supplier Key: 542, Name: Supplier#000000542, Nation: ETHIOPIA, Balance: 8142.810000
Supplier Key: 543, Name: Supplier#000000543, Nation: MOROCCO, Balance: 3222.710000
Supplier Key: 544, Name: Supplier#000000544, Nation: ARGENTINA, Balance: 9042.700000
